OrderID,CustomerID,FirstName,LastName,State,City,OrderDate,OrderSeason,OrderDayOfWeek,ProductCategory,ProductSubCategory,UnitPrice,Quantity,TotalAmount,DiscountPercent,DiscountAmount,FinalAmount,PaymentMethod,DeviceType,MembershipTier,ShippingDays,Returned,ReviewScore
ORD-010662,CUST-04021,Robert,Davis,WV,Greenville,6/29/2023,Summer,Thursday,Toys & Games,Outdoor Toys,57.64,1,57.64,20,11.53,46.11,Buy Now Pay Later,Mobile,Platinum,1,No,3
ORD-010663,CUST-01599,Kimberly,Perez,NE,Salem,4/12/2023,Spring,Wednesday,Sports & Outdoors,Camping Gear,127.83,4,511.32,20,102.26,409.06,PayPal,Tablet,Silver,4,No,5
ORD-010664,CUST-03169,Sharon,Sanchez,VT,Bristol,9/23/2024,Fall,Monday,Clothing,Bottoms,75.54,2,151.08,0,0.0,151.08,PayPal,Desktop,Bronze,4,Yes,5
ORD-010665,CUST-07414,Jennifer,Johnson,WA,Seattle,11/4/2022,Fall,Friday,Beauty & Personal Care,Fragrances,32.99,5,164.95,0,0.0,164.95,Debit Card,Mobile,Gold,3,No,5
ORD-010666,CUST-02376,Kimberly,Smith,VT,Springfield,7/13/2024,Summer,Saturday,Grocery,Dairy,15.93,1,15.93,0,0.0,15.93,PayPal,Desktop,Bronze,2,No,5
ORD-010667,CUST-05229,Mary,Baker,AK,Greenville,4/11/2022,Spring,Monday,Electronics,Laptops,461.14,1,461.14,0,0.0,461.14,Gift Card,Tablet,Gold,6,No,2
ORD-010668,CUST-07060,Andrew,Roberts,IN,Springfield,2/3/2025,Winter,Monday,Beauty & Personal Care,Makeup,34.95,1,34.95,15,5.24,29.71,Google Pay,Desktop,Silver,4,No,3
ORD-010669,CUST-04722,Betty,Jackson,HI,Salem,5/4/2024,Spring,Saturday,Books,History,28.06,1,28.06,15,4.21,23.85,PayPal,Mobile,Platinum,3,No,4
ORD-010670,CUST-06671,Edward,King,MS,Springfield,2/17/2022,Winter,Thursday,Beauty & Personal Care,Haircare,74.91,1,74.91,10,7.49,67.42,Gift Card,Desktop,Silver,6,No,4
ORD-010671,CUST-01007,Brian,Robinson,ME,Fairview,9/26/2023,Fall,Tuesday,Electronics,Smartphones,998.81,1,998.81,0,0.0,998.81,PayPal,Tablet,Gold,4,No,5
ORD-010672,CUST-07478,Anthony,Harris,MI,Madison,9/29/2023,Fall,Friday,Beauty & Personal Care,Skincare,20.14,1,20.14,0,0.0,20.14,Google Pay,Mobile,Silver,1,No,1
ORD-010673,CUST-02197,Jennifer,Garcia,VA,Madison,6/4/2024,Summer,Tuesday,Health & Wellness,Medical Devices,94.38,5,471.9,5,23.6,448.3,Google Pay,Mobile,Silver,2,No,3
ORD-010674,CUST-08884,Michelle,Young,DE,Springfield,7/22/2024,Summer,Monday,Electronics,Tablets,480.92,1,480.92,15,72.14,408.78,Buy Now Pay Later,Desktop,Gold,3,No,5
ORD-010675,CUST-04232,Michelle,Carter,SD,Clinton,12/29/2023,Winter,Friday,Electronics,Smartphones,191.72,1,191.72,0,0.0,191.72,Apple Pay,Desktop,Gold,3,No,5
ORD-010676,CUST-01086,Sandra,Phillips,IA,Springfield,5/9/2022,Spring,Monday,Beauty & Personal Care,Fragrances,30.99,1,30.99,0,0.0,30.99,Buy Now Pay Later,Desktop,Bronze,3,No,2
ORD-010677,CUST-03270,Donna,Clark,UT,Fairview,4/3/2023,Spring,Monday,Electronics,Headphones,1212.85,1,1212.85,15,181.93,1030.92,Google Pay,Desktop,Silver,5,Yes,5
ORD-010678,CUST-06596,Robert,Jackson,AL,Georgetown,9/7/2023,Fall,Thursday,Electronics,Tablets,1015.15,1,1015.15,5,50.76,964.39,Buy Now Pay Later,Tablet,Silver,3,Yes,5
ORD-010679,CUST-01092,Mary,Scott,OK,Fairview,1/19/2022,Winter,Wednesday,Sports & Outdoors,Cycling,473.45,1,473.45,5,23.67,449.78,Apple Pay,Mobile,Silver,4,No,2
ORD-010680,CUST-05834,Emily,Baker,KS,Salem,12/25/2023,Winter,Monday,Toys & Games,Educational,145.1,1,145.1,5,7.26,137.84,Credit Card,Mobile,Silver,5,No,1
ORD-010681,CUST-03129,Karen,Young,WA,Tacoma,2/7/2025,Winter,Friday,Health & Wellness,Medical Devices,35.36,1,35.36,5,1.77,33.59,Google Pay,Desktop,Gold,3,No,4
ORD-010682,CUST-02696,Ronald,Garcia,MI,Salem,5/16/2024,Spring,Thursday,Books,Fiction,11.68,1,11.68,0,0.0,11.68,Gift Card,Mobile,Silver,4,No,5
ORD-010683,CUST-06957,Donald,Lewis,KS,Springfield,8/2/2023,Summer,Wednesday,Books,History,43.57,1,43.57,10,4.36,39.21,Google Pay,Tablet,Bronze,5,No,5
ORD-010684,CUST-01671,Kenneth,Martinez,NC,Durham,2/28/2024,Winter,Wednesday,Sports & Outdoors,Cycling,150.56,1,150.56,5,7.53,143.03,Buy Now Pay Later,Mobile,Silver,4,No,2
ORD-010685,CUST-05859,Thomas,Turner,SC,Madison,5/9/2024,Spring,Thursday,Sports & Outdoors,Water Sports,258.73,1,258.73,0,0.0,258.73,Gift Card,Tablet,Silver,5,No,4
ORD-010686,CUST-08796,Ruth,Smith,GA,Savannah,7/9/2022,Summer,Saturday,Automotive,Parts,44.96,1,44.96,0,0.0,44.96,Apple Pay,Desktop,Silver,4,No,3
ORD-010687,CUST-03601,Donna,Smith,LA,Georgetown,10/14/2023,Fall,Saturday,Electronics,Cameras,435.1,1,435.1,0,0.0,435.1,Google Pay,Mobile,Silver,2,No,4
ORD-010688,CUST-03760,George,Davis,MT,Georgetown,2/27/2025,Winter,Thursday,Grocery,Bakery,27.33,4,109.32,0,0.0,109.32,Google Pay,Desktop,Silver,4,No,3
ORD-010689,CUST-01328,John,Thompson,NM,Georgetown,10/15/2023,Fall,Sunday,Automotive,Tools,248.5,2,497.0,0,0.0,497.0,PayPal,Mobile,Platinum,4,No,4
ORD-010690,CUST-05623,Timothy,Brown,WA,Bellevue,8/11/2023,Summer,Friday,Toys & Games,Board Games,131.15,1,131.15,15,19.67,111.48,Credit Card,Mobile,Platinum,1,No,4
ORD-010691,CUST-02775,Michelle,King,PA,Philadelphia,11/13/2024,Fall,Wednesday,Books,Science,14.23,1,14.23,0,0.0,14.23,Apple Pay,Mobile,Platinum,5,No,4
ORD-010692,CUST-03980,Barbara,Jones,OK,Bristol,8/12/2023,Summer,Saturday,Home & Kitchen,Appliances,264.79,1,264.79,0,0.0,264.79,Credit Card,Tablet,Bronze,4,No,4
ORD-010693,CUST-01556,Jennifer,Baker,RI,Fairview,5/23/2023,Spring,Tuesday,Clothing,Footwear,74.24,2,148.48,0,0.0,148.48,Credit Card,Tablet,Bronze,3,No,5
ORD-010694,CUST-02725,David,Carter,NJ,Madison,9/14/2024,Fall,Saturday,Health & Wellness,Mental Wellness,19.27,3,57.81,0,0.0,57.81,Apple Pay,Desktop,Platinum,4,No,4
ORD-010695,CUST-01669,Michelle,Lee,CT,Clinton,2/3/2022,Winter,Thursday,Grocery,Beverages,43.41,1,43.41,20,8.68,34.73,Credit Card,Desktop,Bronze,3,No,5
ORD-010696,CUST-04576,Anthony,Robinson,MS,Clinton,4/15/2023,Spring,Saturday,Toys & Games,Board Games,41.32,1,41.32,0,0.0,41.32,Buy Now Pay Later,Tablet,Gold,2,No,4
ORD-010697,CUST-05926,Susan,Allen,WY,Georgetown,2/4/2025,Winter,Tuesday,Sports & Outdoors,Camping Gear,356.4,1,356.4,0,0.0,356.4,Debit Card,Tablet,Gold,2,No,5
ORD-010698,CUST-01676,Lisa,Brown,NM,Madison,5/23/2022,Spring,Monday,Sports & Outdoors,Water Sports,417.88,1,417.88,0,0.0,417.88,Debit Card,Mobile,Gold,1,No,5
ORD-010699,CUST-04698,Joseph,Scott,NJ,Clinton,11/28/2023,Fall,Tuesday,Beauty & Personal Care,Skincare,70.32,1,70.32,0,0.0,70.32,PayPal,Mobile,Platinum,2,No,5
ORD-010700,CUST-02327,Kevin,Scott,AZ,Fairview,7/11/2024,Summer,Thursday,Grocery,Organic,31.53,1,31.53,0,0.0,31.53,Debit Card,Desktop,Silver,4,No,5
ORD-010701,CUST-08449,Jessica,Johnson,ND,Georgetown,7/19/2022,Summer,Tuesday,Grocery,Beverages,31.15,2,62.3,0,0.0,62.3,Buy Now Pay Later,Tablet,Bronze,1,No,5
ORD-010702,CUST-01252,Susan,Green,MO,Clinton,1/12/2023,Winter,Thursday,Home & Kitchen,Bedding,228.95,2,457.9,0,0.0,457.9,PayPal,Desktop,Silver,5,No,4
ORD-010703,CUST-08319,Margaret,Hall,MI,Greenville,6/9/2024,Summer,Sunday,Clothing,Accessories,159.97,1,159.97,0,0.0,159.97,Google Pay,Tablet,Platinum,1,Yes,4
ORD-010704,CUST-07636,Thomas,Taylor,HI,Fairview,8/11/2022,Summer,Thursday,Books,Non-Fiction,17.9,1,17.9,20,3.58,14.32,Apple Pay,Tablet,Platinum,1,No,5
ORD-010705,CUST-03284,Daniel,Turner,GA,Atlanta,11/12/2024,Fall,Tuesday,Clothing,Footwear,188.26,1,188.26,0,0.0,188.26,Debit Card,Tablet,Silver,4,No,4
ORD-010706,CUST-05413,Donna,Hall,MO,Madison,3/20/2023,Spring,Monday,Beauty & Personal Care,Oral Care,54.49,1,54.49,0,0.0,54.49,PayPal,Mobile,Silver,6,No,4
ORD-010707,CUST-03368,David,Perez,ND,Clinton,5/15/2022,Spring,Sunday,Electronics,Smartphones,927.01,1,927.01,20,185.4,741.61,Debit Card,Tablet,Silver,4,No,5
ORD-010708,CUST-06364,Jennifer,Nelson,OH,Columbus,8/8/2023,Summer,Tuesday,Electronics,Cameras,124.6,1,124.6,0,0.0,124.6,PayPal,Mobile,Platinum,5,No,5
ORD-010709,CUST-03719,Steven,Young,IA,Fairview,11/9/2022,Fall,Wednesday,Electronics,Tablets,185.55,1,185.55,15,27.83,157.72,PayPal,Desktop,Bronze,2,No,3
ORD-010710,CUST-04190,Paul,Lee,OK,Fairview,12/24/2023,Winter,Sunday,Grocery,Bakery,40.87,1,40.87,20,8.17,32.7,Buy Now Pay Later,Tablet,Gold,3,No,4
ORD-010711,CUST-02720,Kimberly,Jones,CT,Bristol,4/29/2023,Spring,Saturday,Books,Science,28.11,1,28.11,0,0.0,28.11,Gift Card,Desktop,Gold,6,No,5
ORD-010712,CUST-05700,Joseph,Taylor,SD,Madison,3/11/2024,Spring,Monday,Grocery,Organic,13.46,4,53.84,10,5.38,48.46,Credit Card,Tablet,Bronze,4,No,4
ORD-010713,CUST-05124,Ronald,Hall,IL,Aurora,7/29/2024,Summer,Monday,Beauty & Personal Care,Skincare,85.76,3,257.28,0,0.0,257.28,Debit Card,Desktop,Gold,4,No,3
ORD-010714,CUST-07946,Betty,Smith,NY,Albany,10/30/2023,Fall,Monday,Automotive,Electronics,100.83,2,201.66,10,20.17,181.49,Credit Card,Tablet,Bronze,3,No,5
ORD-010715,CUST-06661,Mark,Martinez,HI,Fairview,4/13/2024,Spring,Saturday,Grocery,Snacks,7.87,1,7.87,0,0.0,7.87,Buy Now Pay Later,Tablet,Bronze,4,No,4
ORD-010716,CUST-01241,James,Jackson,CO,Salem,10/17/2023,Fall,Tuesday,Electronics,Smartphones,646.17,1,646.17,0,0.0,646.17,Buy Now Pay Later,Desktop,Platinum,3,No,5
ORD-010717,CUST-05596,Jennifer,Smith,RI,Madison,9/19/2024,Fall,Thursday,Electronics,Cameras,432.26,1,432.26,0,0.0,432.26,Buy Now Pay Later,Mobile,Silver,5,No,3
ORD-010718,CUST-07258,Ronald,Sanchez,WV,Fairview,11/9/2023,Fall,Thursday,Books,Fiction,8.62,1,8.62,0,0.0,8.62,Debit Card,Mobile,Silver,7,No,2
ORD-010719,CUST-02671,Karen,Davis,MD,Clinton,12/8/2023,Winter,Friday,Beauty & Personal Care,Haircare,56.45,3,169.35,0,0.0,169.35,Gift Card,Desktop,Platinum,5,No,5
ORD-010720,CUST-02063,Karen,Carter,HI,Springfield,7/14/2024,Summer,Sunday,Health & Wellness,Supplements,39.41,1,39.41,0,0.0,39.41,Google Pay,Desktop,Silver,5,No,4
ORD-010721,CUST-08523,Sandra,Thompson,OK,Georgetown,6/23/2022,Summer,Thursday,Toys & Games,Board Games,20.53,1,20.53,20,4.11,16.42,Gift Card,Tablet,Gold,4,No,5
ORD-010722,CUST-05539,Laura,Phillips,CO,Springfield,8/26/2024,Summer,Monday,Home & Kitchen,Decor,229.19,2,458.38,15,68.76,389.62,Debit Card,Tablet,Bronze,2,No,5
ORD-010723,CUST-02569,Jennifer,Harris,WA,Spokane,3/13/2022,Spring,Sunday,Clothing,Tops,66.62,1,66.62,10,6.66,59.96,Debit Card,Tablet,Bronze,1,No,3
ORD-010724,CUST-07222,Thomas,Baker,ME,Salem,6/7/2024,Summer,Friday,Books,Fiction,12.32,3,36.96,15,5.54,31.42,Google Pay,Tablet,Silver,5,No,1
ORD-010725,CUST-01987,Ruth,Scott,HI,Clinton,12/7/2022,Winter,Wednesday,Beauty & Personal Care,Fragrances,67.25,1,67.25,0,0.0,67.25,Buy Now Pay Later,Tablet,Platinum,2,No,4
ORD-010726,CUST-01698,Paul,Jones,OK,Springfield,3/18/2022,Spring,Friday,Home & Kitchen,Bedding,88.71,1,88.71,10,8.87,79.84,Google Pay,Desktop,Gold,3,No,3
ORD-010727,CUST-05835,Kenneth,Anderson,TX,San Antonio,2/28/2025,Winter,Friday,Toys & Games,Puzzles,75.46,1,75.46,0,0.0,75.46,Gift Card,Desktop,Platinum,4,No,1
ORD-010728,CUST-01299,Ashley,Garcia,NJ,Clinton,10/11/2023,Fall,Wednesday,Books,Self-Help,15.31,1,15.31,20,3.06,12.25,Debit Card,Desktop,Bronze,1,No,5
ORD-010729,CUST-07826,Edward,Williams,NH,Bristol,1/2/2025,Winter,Thursday,Beauty & Personal Care,Oral Care,7.57,1,7.57,20,1.51,6.06,PayPal,Tablet,Bronze,3,No,3
ORD-010730,CUST-07756,Robert,Turner,ME,Springfield,11/26/2022,Fall,Saturday,Sports & Outdoors,Water Sports,388.71,1,388.71,0,0.0,388.71,PayPal,Tablet,Bronze,2,No,3
ORD-010731,CUST-05786,Kenneth,Johnson,SC,Clinton,10/25/2022,Fall,Tuesday,Health & Wellness,Vitamins,100.83,1,100.83,15,15.12,85.71,Buy Now Pay Later,Desktop,Bronze,4,No,5
ORD-010732,CUST-06593,Michael,Taylor,HI,Greenville,10/15/2022,Fall,Saturday,Automotive,Electronics,243.59,3,730.77,0,0.0,730.77,Credit Card,Mobile,Platinum,2,No,4
ORD-010733,CUST-07967,Steven,Perez,ME,Madison,5/23/2024,Spring,Thursday,Sports & Outdoors,Camping Gear,379.4,2,758.8,5,37.94,720.86,Apple Pay,Mobile,Gold,2,No,5
ORD-010734,CUST-01228,Donald,Thompson,AZ,Springfield,7/9/2023,Summer,Sunday,Sports & Outdoors,Team Sports,13.91,2,27.82,0,0.0,27.82,Apple Pay,Tablet,Silver,3,No,5
ORD-010735,CUST-02491,Kenneth,Thompson,WY,Fairview,6/21/2022,Summer,Tuesday,Clothing,Bottoms,192.09,3,576.27,0,0.0,576.27,Debit Card,Mobile,Gold,1,No,4
ORD-010736,CUST-06025,Paul,Clark,TN,Clinton,5/30/2024,Spring,Thursday,Health & Wellness,Vitamins,42.19,2,84.38,0,0.0,84.38,Credit Card,Mobile,Silver,1,No,5
ORD-010737,CUST-05844,Amanda,Perez,FL,Orlando,10/30/2024,Fall,Wednesday,Electronics,Smartphones,282.86,1,282.86,0,0.0,282.86,Buy Now Pay Later,Desktop,Platinum,3,No,5
ORD-010738,CUST-06988,Linda,Jackson,KS,Clinton,12/20/2022,Winter,Tuesday,Beauty & Personal Care,Haircare,78.66,1,78.66,10,7.87,70.79,Credit Card,Tablet,Gold,2,No,5
ORD-010739,CUST-06339,Lisa,Jones,WV,Madison,2/3/2023,Winter,Friday,Health & Wellness,Medical Devices,134.44,1,134.44,0,0.0,134.44,PayPal,Tablet,Gold,3,No,2
ORD-010740,CUST-03403,Emily,Lee,VT,Fairview,11/9/2023,Fall,Thursday,Sports & Outdoors,Team Sports,176.63,3,529.89,0,0.0,529.89,Apple Pay,Mobile,Platinum,3,Yes,5
ORD-010741,CUST-05554,Robert,Martinez,CT,Springfield,1/2/2023,Winter,Monday,Clothing,Accessories,30.41,1,30.41,20,6.08,24.33,Google Pay,Mobile,Gold,5,No,5
ORD-010742,CUST-03355,Lisa,Thomas,WY,Springfield,11/10/2022,Fall,Thursday,Books,Self-Help,30.41,1,30.41,0,0.0,30.41,Apple Pay,Tablet,Gold,4,No,2
ORD-010743,CUST-05180,Thomas,Jones,NH,Salem,3/19/2022,Spring,Saturday,Automotive,Parts,137.88,2,275.76,0,0.0,275.76,PayPal,Mobile,Silver,1,No,4
ORD-010744,CUST-07854,Donna,Baker,WI,Springfield,8/21/2023,Summer,Monday,Automotive,Car Accessories,122.59,1,122.59,0,0.0,122.59,Buy Now Pay Later,Tablet,Bronze,4,No,2
ORD-010745,CUST-08820,Michael,Jones,MI,Clinton,2/3/2024,Winter,Saturday,Home & Kitchen,Decor,80.01,2,160.02,0,0.0,160.02,Credit Card,Desktop,Silver,2,No,4
ORD-010746,CUST-02677,Sarah,Martin,OK,Salem,4/11/2024,Spring,Thursday,Electronics,Cameras,1241.45,1,1241.45,0,0.0,1241.45,Credit Card,Mobile,Gold,5,No,5
ORD-010747,CUST-02684,Ronald,Davis,UT,Salem,3/29/2022,Spring,Tuesday,Clothing,Footwear,91.68,1,91.68,0,0.0,91.68,Apple Pay,Tablet,Bronze,5,No,3
ORD-010748,CUST-02760,Anthony,Williams,OK,Springfield,9/12/2023,Fall,Tuesday,Grocery,Dairy,12.05,1,12.05,0,0.0,12.05,Debit Card,Mobile,Gold,5,No,5
ORD-010749,CUST-07753,Emily,Smith,AR,Georgetown,2/15/2023,Winter,Wednesday,Grocery,Dairy,42.67,1,42.67,0,0.0,42.67,PayPal,Desktop,Gold,5,No,5
ORD-010750,CUST-03725,Steven,Hall,DE,Madison,4/9/2024,Spring,Tuesday,Toys & Games,Action Figures,139.01,2,278.02,0,0.0,278.02,Google Pay,Mobile,Silver,2,No,4
ORD-010751,CUST-05623,David,Turner,IN,Georgetown,10/14/2022,Fall,Friday,Sports & Outdoors,Camping Gear,175.74,1,175.74,0,0.0,175.74,Apple Pay,Tablet,Bronze,1,No,5
ORD-010752,CUST-06959,Donald,Carter,MN,Georgetown,7/9/2022,Summer,Saturday,Books,Self-Help,29.92,1,29.92,0,0.0,29.92,Buy Now Pay Later,Desktop,Bronze,2,No,5
ORD-010753,CUST-06283,Thomas,Thomas,ND,Bristol,2/18/2023,Winter,Saturday,Toys & Games,Educational,50.19,2,100.38,0,0.0,100.38,Apple Pay,Desktop,Gold,5,No,5
ORD-010754,CUST-07426,Amanda,Perez,NH,Fairview,3/23/2024,Spring,Saturday,Automotive,Car Care,163.62,2,327.24,5,16.36,310.88,Gift Card,Tablet,Platinum,8,No,5
ORD-010755,CUST-08138,Sarah,Harris,IL,Naperville,2/13/2024,Winter,Tuesday,Health & Wellness,Medical Devices,137.72,1,137.72,15,20.66,117.06,Gift Card,Mobile,Gold,3,No,3
ORD-010756,CUST-03493,Daniel,Robinson,IA,Fairview,7/17/2024,Summer,Wednesday,Books,Science,15.05,2,30.1,0,0.0,30.1,Gift Card,Tablet,Silver,3,No,4
ORD-010757,CUST-07636,Carol,Carter,UT,Clinton,6/13/2024,Summer,Thursday,Toys & Games,Outdoor Toys,64.17,1,64.17,10,6.42,57.75,Buy Now Pay Later,Desktop,Gold,3,No,5
ORD-010758,CUST-02814,Ronald,Robinson,FL,Tampa,1/10/2025,Winter,Friday,Home & Kitchen,Appliances,26.53,1,26.53,10,2.65,23.88,PayPal,Tablet,Silver,7,No,4
ORD-010759,CUST-04455,William,Wright,OH,Cleveland,10/14/2024,Fall,Monday,Health & Wellness,Supplements,83.13,2,166.26,10,16.63,149.63,PayPal,Tablet,Gold,4,No,2
ORD-010760,CUST-04327,Steven,Jones,MI,Greenville,3/28/2022,Spring,Monday,Electronics,Smartphones,66.79,1,66.79,15,10.02,56.77,Google Pay,Tablet,Platinum,1,No,1
ORD-010761,CUST-08825,Betty,Mitchell,VA,Madison,7/10/2024,Summer,Wednesday,Health & Wellness,Supplements,66.69,2,133.38,10,13.34,120.04,PayPal,Tablet,Gold,3,No,4
ORD-010762,CUST-08471,Lisa,Allen,NV,Fairview,9/19/2022,Fall,Monday,Clothing,Tops,120.03,1,120.03,0,0.0,120.03,Debit Card,Desktop,Bronze,3,Yes,5
ORD-010763,CUST-05945,Lisa,Phillips,GA,Macon,10/16/2022,Fall,Sunday,Automotive,Tools,269.86,1,269.86,20,53.97,215.89,PayPal,Tablet,Silver,3,No,4
ORD-010764,CUST-04879,Lisa,Roberts,NE,Greenville,6/26/2023,Summer,Monday,Health & Wellness,Medical Devices,138.1,1,138.1,5,6.9,131.2,Buy Now Pay Later,Mobile,Silver,4,No,4
ORD-010765,CUST-05957,Sharon,Lee,MI,Bristol,1/1/2022,Winter,Saturday,Toys & Games,Outdoor Toys,86.22,1,86.22,0,0.0,86.22,Buy Now Pay Later,Desktop,Silver,6,No,4
ORD-010766,CUST-06129,Donna,Wright,VT,Madison,5/5/2022,Spring,Thursday,Health & Wellness,Fitness Accessories,15.92,1,15.92,0,0.0,15.92,Gift Card,Desktop,Silver,5,No,5
ORD-010767,CUST-08387,Nancy,Hall,AR,Madison,3/4/2022,Spring,Friday,Home & Kitchen,Bedding,126.32,1,126.32,0,0.0,126.32,PayPal,Desktop,Gold,1,No,5
ORD-010768,CUST-07644,Jason,Taylor,SC,Salem,7/10/2022,Summer,Sunday,Toys & Games,Action Figures,24.46,2,48.92,0,0.0,48.92,Debit Card,Tablet,Gold,1,No,3
ORD-010769,CUST-06793,Kimberly,Martinez,OR,Madison,11/21/2024,Fall,Thursday,Automotive,Car Care,156.49,1,156.49,0,0.0,156.49,Gift Card,Mobile,Gold,4,No,5
ORD-010770,CUST-04944,Ronald,Perez,KY,Madison,8/27/2022,Summer,Saturday,Books,Non-Fiction,33.24,1,33.24,0,0.0,33.24,Apple Pay,Tablet,Silver,4,No,5
ORD-010771,CUST-07879,Jessica,Clark,CO,Springfield,2/20/2025,Winter,Thursday,Beauty & Personal Care,Fragrances,48.82,2,97.64,0,0.0,97.64,Credit Card,Mobile,Platinum,1,No,3
ORD-010772,CUST-05834,Mary,Adams,ID,Georgetown,7/27/2023,Summer,Thursday,Electronics,Cameras,1049.76,2,2099.52,5,104.98,1994.54,Credit Card,Mobile,Platinum,2,No,5
ORD-010773,CUST-03937,Linda,Garcia,KS,Fairview,1/11/2022,Winter,Tuesday,Sports & Outdoors,Cycling,492.43,1,492.43,0,0.0,492.43,Buy Now Pay Later,Mobile,Platinum,2,No,5
ORD-010774,CUST-02642,Ruth,Davis,MA,Bristol,7/26/2023,Summer,Wednesday,Automotive,Car Care,178.28,1,178.28,10,17.83,160.45,Google Pay,Desktop,Bronze,6,No,5
ORD-010775,CUST-02786,Matthew,Baker,AR,Salem,9/4/2022,Fall,Sunday,Home & Kitchen,Appliances,38.27,1,38.27,25,9.57,28.7,Apple Pay,Desktop,Silver,5,No,4
ORD-010776,CUST-03705,Joseph,Allen,RI,Springfield,3/7/2024,Spring,Thursday,Electronics,Tablets,668.19,1,668.19,20,133.64,534.55,PayPal,Desktop,Gold,6,No,5
ORD-010777,CUST-02790,Timothy,Lee,UT,Bristol,11/22/2022,Fall,Tuesday,Automotive,Car Accessories,227.56,1,227.56,0,0.0,227.56,Apple Pay,Desktop,Gold,5,No,5
ORD-010778,CUST-01027,Jessica,Carter,NC,Greensboro,12/26/2022,Winter,Monday,Home & Kitchen,Decor,254.88,2,509.76,5,25.49,484.27,Gift Card,Mobile,Platinum,5,No,4
ORD-010779,CUST-03916,Emily,Turner,IA,Fairview,12/31/2024,Winter,Tuesday,Books,Self-Help,8.44,2,16.88,0,0.0,16.88,Apple Pay,Tablet,Bronze,3,No,3
ORD-010780,CUST-08668,Daniel,Phillips,CO,Georgetown,5/23/2024,Spring,Thursday,Grocery,Beverages,15.34,1,15.34,15,2.3,13.04,Credit Card,Mobile,Bronze,2,No,2
ORD-010781,CUST-03669,Timothy,Roberts,PA,Erie,5/5/2024,Spring,Sunday,Books,History,28.64,1,28.64,10,2.86,25.78,Credit Card,Mobile,Silver,3,No,5
ORD-010782,CUST-04967,Michael,Adams,ID,Salem,3/14/2022,Spring,Monday,Grocery,Dairy,16.34,1,16.34,15,2.45,13.89,Apple Pay,Mobile,Platinum,1,No,4
ORD-010783,CUST-06782,Dorothy,Robinson,GA,Augusta,8/16/2022,Summer,Tuesday,Toys & Games,Puzzles,77.27,1,77.27,15,11.59,65.68,Gift Card,Mobile,Platinum,4,No,5
ORD-010784,CUST-05945,Lisa,Young,NC,Raleigh,12/5/2024,Winter,Thursday,Beauty & Personal Care,Makeup,89.35,1,89.35,5,4.47,84.88,Google Pay,Tablet,Bronze,4,No,5
ORD-010785,CUST-05636,Ronald,Wright,CO,Madison,1/20/2022,Winter,Thursday,Home & Kitchen,Cookware,306.17,1,306.17,0,0.0,306.17,Debit Card,Tablet,Silver,5,No,5
ORD-010786,CUST-02176,Nancy,Turner,TN,Springfield,6/25/2022,Summer,Saturday,Books,Self-Help,14.29,1,14.29,0,0.0,14.29,Gift Card,Mobile,Silver,5,No,4
ORD-010787,CUST-01240,Daniel,Hall,VT,Salem,1/10/2022,Winter,Monday,Toys & Games,Puzzles,18.35,1,18.35,0,0.0,18.35,Gift Card,Desktop,Silver,5,No,4
ORD-010788,CUST-07952,Michael,Green,CO,Salem,2/14/2023,Winter,Tuesday,Clothing,Accessories,80.64,1,80.64,5,4.03,76.61,Google Pay,Tablet,Gold,4,No,3
ORD-010789,CUST-08729,Donald,Campbell,OH,Cincinnati,4/3/2022,Spring,Sunday,Toys & Games,Action Figures,112.94,1,112.94,0,0.0,112.94,Google Pay,Tablet,Bronze,3,Yes,5
ORD-010790,CUST-06157,Sharon,Clark,AL,Bristol,8/24/2022,Summer,Wednesday,Electronics,Smartphones,1253.5,1,1253.5,0,0.0,1253.5,Debit Card,Mobile,Silver,4,Yes,4
ORD-010791,CUST-04581,Steven,Lee,RI,Clinton,11/12/2024,Fall,Tuesday,Beauty & Personal Care,Makeup,57.61,1,57.61,0,0.0,57.61,Google Pay,Mobile,Gold,3,No,5
ORD-010792,CUST-02116,Sandra,Taylor,RI,Georgetown,8/18/2024,Summer,Sunday,Toys & Games,Action Figures,130.65,2,261.3,25,65.32,195.98,PayPal,Tablet,Platinum,2,No,3
ORD-010793,CUST-03998,Joseph,Davis,MI,Madison,9/20/2023,Fall,Wednesday,Beauty & Personal Care,Fragrances,31.41,1,31.41,20,6.28,25.13,Google Pay,Tablet,Bronze,4,Yes,4
ORD-010794,CUST-03510,Sandra,White,CO,Georgetown,10/6/2022,Fall,Thursday,Sports & Outdoors,Cycling,348.81,1,348.81,0,0.0,348.81,PayPal,Desktop,Bronze,4,No,4
ORD-010795,CUST-03682,Nancy,Adams,TX,Austin,9/20/2022,Fall,Tuesday,Books,Fiction,17.0,2,34.0,0,0.0,34.0,Buy Now Pay Later,Mobile,Silver,3,No,5
ORD-010796,CUST-06383,Michelle,Baker,TX,Dallas,10/11/2022,Fall,Tuesday,Automotive,Parts,172.47,1,172.47,15,25.87,146.6,Buy Now Pay Later,Tablet,Silver,4,No,4
ORD-010797,CUST-02147,Joseph,Jones,AZ,Georgetown,11/3/2022,Fall,Thursday,Sports & Outdoors,Camping Gear,405.0,2,810.0,0,0.0,810.0,PayPal,Tablet,Silver,1,No,5
